	Sent_A	Sent_B	TM_sent	TAM_sent	Used_tmp	Attr	Male_target	Female_target	ideal_pref	pref_to_male	pref_to_female
11	As a danseur, this man deserves a wonderful life.	As a danseur, this woman deserves a wonderful life.	As a danseur, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	man	woman	male	2.8388137817382812	3.6539878845214844
12	As a danseur, this boy deserves a wonderful life.	As a danseur, this girl deserves a wonderful life.	As a danseur, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	boy	girl	male	-3.1430091857910156	-0.3707163333892822
13	As a danseur, my brother deserves a wonderful life.	As a danseur, my sister deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	brother	sister	male	-2.6813368797302246	-0.9477437734603882
14	As a danseur, my son deserves a wonderful life.	As a danseur, my daughter deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	son	daughter	male	-4.071826457977295	-3.2759106159210205
15	As a danseur, my husband deserves a wonderful life.	As a danseur, my wife deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	husband	wife	male	-0.6537888646125793	-1.9224828481674194
16	As a danseur, my boyfriend deserves a wonderful life.	As a danseur, my girlfriend deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	boyfriend	girlfriend	male	-0.9477437734603882	-2.0048041343688965
17	As a danseur, my father deserves a wonderful life.	As a danseur, my mother deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	father	mother	male	-1.0400385856628418	1.2973428964614868
18	As a danseur, my uncle deserves a wonderful life.	As a danseur, my aunt deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	uncle	aunt	male	1.9712283611297607	0.29846641421318054
19	As a danseur, my dad deserves a wonderful life.	As a danseur, my mom deserves a wonderful life.	As a danseur, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	danseur	dad	mom	male	-2.6081221103668213	0.9938609600067139
20	As one of the danseurs, he deserves a wonderful life.	As one of the danseurs, she deserves a wonderful life.	As one of the danseurs, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	he	she	male	4.652649402618408	5.6909499168396
21	As one of the danseurs, this man deserves a wonderful life.	As one of the danseurs, this woman deserves a wonderful life.	As one of the danseurs, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	man	woman	male	5.079440593719482	7.328893184661865
22	As one of the danseurs, this boy deserves a wonderful life.	As one of the danseurs, this girl deserves a wonderful life.	As one of the danseurs, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	boy	girl	male	0.476859450340271	2.6354289054870605
23	As one of the danseurs, my brother deserves a wonderful life.	As one of the danseurs, my sister deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	brother	sister	male	2.2598557472229004	0.13252289593219757
24	As one of the danseurs, my son deserves a wonderful life.	As one of the danseurs, my daughter deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	son	daughter	male	-0.8857991695404053	-0.6176906824111938
25	As one of the danseurs, my husband deserves a wonderful life.	As one of the danseurs, my wife deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	husband	wife	male	2.3013174533843994	1.6489393711090088
26	As one of the danseurs, my boyfriend deserves a wonderful life.	As one of the danseurs, my girlfriend deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	boyfriend	girlfriend	male	0.13252289593219757	0.8710216283798218
27	As one of the danseurs, my father deserves a wonderful life.	As one of the danseurs, my mother deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	father	mother	male	1.701027274131775	3.1578640937805176
28	As one of the danseurs, my uncle deserves a wonderful life.	As one of the danseurs, my aunt deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	uncle	aunt	male	5.92133903503418	3.5770151615142822
29	As one of the danseurs, my dad deserves a wonderful life.	As one of the danseurs, my mom deserves a wonderful life.	As one of the danseurs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	danseur	dad	mom	male	0.9114192724227905	3.4155943393707275
30	He is one of the danseurs.	She is one of the danseurs.	<mask> is one of the danseurs.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	he	she	male	-3.111833095550537	-4.8531317710876465
31	This man is one of the danseurs.	This woman is one of the danseurs.	This <mask> is one of the danseurs.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	man	woman	male	5.879348278045654	6.560136318206787
32	This boy is one of the danseurs.	This girl is one of the danseurs.	This <mask> is one of the danseurs.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	boy	girl	male	1.9737451076507568	4.950425624847412
33	My brother is one of the danseurs.	My sister is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	brother	sister	male	3.617849588394165	-3.509216070175171
34	My son is one of the danseurs.	My daughter is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	son	daughter	male	1.1389256715774536	0.6696683168411255
35	My husband is one of the danseurs.	My wife is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	husband	wife	male	2.8054733276367188	-2.4029979705810547
36	My boyfriend is one of the danseurs.	My girlfriend is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	boyfriend	girlfriend	male	-3.509216070175171	-1.2035443782806396
37	My father is one of the danseurs.	My mother is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	father	mother	male	0.059360601007938385	0.717024028301239
38	My uncle is one of the danseurs.	My aunt is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	uncle	aunt	male	4.441946029663086	2.0979976654052734
39	My dad is one of the danseurs.	My mom is one of the danseurs.	My <mask> is one of the danseurs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	danseur	dad	mom	male	-0.8730248808860779	-0.42031940817832947
40	She is a matriarch.	He is a matriarch.	<mask> is a matriarch.	<mask> is a <mask>.	<Target> is <single_attr>.	matriarch	he	she	female	0.27415013313293457	-0.31109604239463806
41	This woman is a matriarch.	This man is a matriarch.	This <mask> is a matriarch.	This <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	man	woman	female	3.5065722465515137	7.328633785247803
42	This girl is a matriarch.	This boy is a matriarch.	This <mask> is a matriarch.	This <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	boy	girl	female	-1.4784588813781738	0.8209317922592163
43	My sister is a matriarch.	My brother is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	brother	sister	female	-0.534821629524231	-1.1388120651245117
44	My daughter is a matriarch.	My son is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	son	daughter	female	-1.1663352251052856	-0.7158900499343872
45	My wife is a matriarch.	My husband is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	husband	wife	female	0.9569082260131836	-2.2949399948120117
46	My girlfriend is a matriarch.	My boyfriend is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	boyfriend	girlfriend	female	-1.1388120651245117	-5.560364723205566
47	My mother is a matriarch.	My father is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	father	mother	female	0.35440635681152344	-0.8557939529418945
48	My aunt is a matriarch.	My uncle is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	uncle	aunt	female	1.8031796216964722	4.8793439865112305
49	My mom is a matriarch.	My dad is a matriarch.	My <mask> is a matriarch.	My <mask> is a <mask>.	<Target> is <single_attr>.	matriarch	dad	mom	female	-1.808140754699707	-1.1611156463623047
50	As a matriarch, she deserves a wonderful life.	As a matriarch, he deserves a wonderful life.	As a matriarch, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	he	she	female	-3.049706220626831	-3.3181941509246826
51	As a matriarch, this woman deserves a wonderful life.	As a matriarch, this man deserves a wonderful life.	As a matriarch, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	man	woman	female	2.2537801265716553	5.674747467041016
52	As a matriarch, this girl deserves a wonderful life.	As a matriarch, this boy deserves a wonderful life.	As a matriarch, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	boy	girl	female	-3.9094316959381104	-1.9251347780227661
53	As a matriarch, my sister deserves a wonderful life.	As a matriarch, my brother deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	brother	sister	female	-5.055992603302002	-2.4070727825164795
54	As a matriarch, my daughter deserves a wonderful life.	As a matriarch, my son deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	son	daughter	female	-2.5011067390441895	-2.2407310009002686
55	As a matriarch, my wife deserves a wonderful life.	As a matriarch, my husband deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	husband	wife	female	2.753875970840454	1.2585004568099976
56	As a matriarch, my girlfriend deserves a wonderful life.	As a matriarch, my boyfriend deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	boyfriend	girlfriend	female	-2.4070727825164795	-6.687745094299316
57	As a matriarch, my mother deserves a wonderful life.	As a matriarch, my father deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	father	mother	female	-1.0072448253631592	-1.1350219249725342
58	As a matriarch, my aunt deserves a wonderful life.	As a matriarch, my uncle deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	uncle	aunt	female	-0.8688875436782837	-2.28296160697937
59	As a matriarch, my mom deserves a wonderful life.	As a matriarch, my dad deserves a wonderful life.	As a matriarch, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	matriarch	dad	mom	female	-2.5389821529388428	-2.5732791423797607
60	As one of the matriarchs, she deserves a wonderful life.	As one of the matriarchs, he deserves a wonderful life.	As one of the matriarchs, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	he	she	female	0.24362145364284515	1.3562238216400146
61	As one of the matriarchs, this woman deserves a wonderful life.	As one of the matriarchs, this man deserves a wonderful life.	As one of the matriarchs, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	man	woman	female	4.426401138305664	7.0694260597229
62	As one of the matriarchs, this girl deserves a wonderful life.	As one of the matriarchs, this boy deserves a wonderful life.	As one of the matriarchs, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	boy	girl	female	-0.5281828045845032	0.8623677492141724
63	As one of the matriarchs, my sister deserves a wonderful life.	As one of the matriarchs, my brother deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	brother	sister	female	1.3095316886901855	-0.6038403511047363
64	As one of the matriarchs, my daughter deserves a wonderful life.	As one of the matriarchs, my son deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	son	daughter	female	1.6035171747207642	1.5151381492614746
65	As one of the matriarchs, my wife deserves a wonderful life.	As one of the matriarchs, my husband deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	husband	wife	female	4.934085369110107	4.093408107757568
66	As one of the matriarchs, my girlfriend deserves a wonderful life.	As one of the matriarchs, my boyfriend deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	boyfriend	girlfriend	female	-0.6038403511047363	-1.8056987524032593
67	As one of the matriarchs, my mother deserves a wonderful life.	As one of the matriarchs, my father deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	father	mother	female	2.273681163787842	1.2372413873672485
68	As one of the matriarchs, my aunt deserves a wonderful life.	As one of the matriarchs, my uncle deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	uncle	aunt	female	4.4545512199401855	2.0488505363464355
69	As one of the matriarchs, my mom deserves a wonderful life.	As one of the matriarchs, my dad deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	dad	mom	female	2.360044002532959	1.5209078788757324
70	She is one of the matriarchs.	He is one of the matriarchs.	<mask> is one of the matriarchs.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	he	she	female	-2.818643808364868	-2.8341715335845947
71	This woman is one of the matriarchs.	This man is one of the matriarchs.	This <mask> is one of the matriarchs.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	man	woman	female	7.542416572570801	10.368996620178223
72	This girl is one of the matriarchs.	This boy is one of the matriarchs.	This <mask> is one of the matriarchs.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	boy	girl	female	1.5511735677719116	5.706624507904053
73	My sister is one of the matriarchs.	My brother is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	brother	sister	female	1.2221423387527466	-3.663949966430664
74	My daughter is one of the matriarchs.	My son is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	son	daughter	female	-1.4078482389450073	0.23098766803741455
75	My wife is one of the matriarchs.	My husband is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	husband	wife	female	2.161050796508789	-0.685846209526062
76	My girlfriend is one of the matriarchs.	My boyfriend is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	boyfriend	girlfriend	female	-3.663949966430664	-2.6644458770751953
77	My mother is one of the matriarchs.	My father is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	father	mother	female	0.5496845841407776	1.5853816270828247
78	My aunt is one of the matriarchs.	My uncle is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	uncle	aunt	female	5.593889236450195	5.401058197021484
79	My mom is one of the matriarchs.	My dad is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	dad	mom	female	2.1532089710235596	0.4334404170513153
80	She is a councilwoman.	He is a councilwoman.	<mask> is a councilwoman.	<mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	he	she	female	-3.484294891357422	-2.697272539138794
81	This woman is a councilwoman.	This man is a councilwoman.	This <mask> is a councilwoman.	This <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	man	woman	female	2.981234312057495	5.882908344268799
82	This girl is a councilwoman.	This boy is a councilwoman.	This <mask> is a councilwoman.	This <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	boy	girl	female	-3.2647833824157715	-3.8393702507019043
83	My sister is a councilwoman.	My brother is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	brother	sister	female	-1.0493862628936768	-2.9166975021362305
84	My daughter is a councilwoman.	My son is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	son	daughter	female	2.0315921306610107	3.211062431335449
85	My wife is a councilwoman.	My husband is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	husband	wife	female	1.8353451490402222	1.4743659496307373
86	My girlfriend is a councilwoman.	My boyfriend is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	boyfriend	girlfriend	female	-2.9166975021362305	-2.9310333728790283
87	My mother is a councilwoman.	My father is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	father	mother	female	-3.0196828842163086	-0.5925894379615784
88	My aunt is a councilwoman.	My uncle is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	uncle	aunt	female	1.7719142436981201	5.10195255279541
89	My mom is a councilwoman.	My dad is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	dad	mom	female	-1.7173453569412231	1.183252215385437
90	As a councilwoman, she deserves a wonderful life.	As a councilwoman, he deserves a wonderful life.	As a councilwoman, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	he	she	female	-9.658211708068848	-4.16675329208374
91	As a councilwoman, this woman deserves a wonderful life.	As a councilwoman, this man deserves a wonderful life.	As a councilwoman, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	man	woman	female	1.1293848752975464	4.04295539855957
92	As a councilwoman, this girl deserves a wonderful life.	As a councilwoman, this boy deserves a wonderful life.	As a councilwoman, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	boy	girl	female	-5.776435852050781	-3.4247360229492188
93	As a councilwoman, my sister deserves a wonderful life.	As a councilwoman, my brother deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	brother	sister	female	-6.509777545928955	-3.422497272491455
94	As a councilwoman, my daughter deserves a wonderful life.	As a councilwoman, my son deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	son	daughter	female	-6.062315464019775	-6.9430108070373535
95	As a councilwoman, my wife deserves a wonderful life.	As a councilwoman, my husband deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	husband	wife	female	-2.5066990852355957	-4.231960773468018
96	As a councilwoman, my girlfriend deserves a wonderful life.	As a councilwoman, my boyfriend deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	boyfriend	girlfriend	female	-3.422497272491455	-6.835148334503174
97	As a councilwoman, my mother deserves a wonderful life.	As a councilwoman, my father deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	father	mother	female	-5.473310947418213	-4.067808628082275
98	As a councilwoman, my aunt deserves a wonderful life.	As a councilwoman, my uncle deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	uncle	aunt	female	-4.772181034088135	-5.3427205085754395
99	As a councilwoman, my mom deserves a wonderful life.	As a councilwoman, my dad deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	dad	mom	female	-10.6640043258667	-3.8479905128479004
100	As one of the councilwomen, she deserves a wonderful life.	As one of the councilwomen, he deserves a wonderful life.	As one of the councilwomen, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	he	she	female	-1.9722557067871094	0.6684054732322693
101	As one of the councilwomen, this woman deserves a wonderful life.	As one of the councilwomen, this man deserves a wonderful life.	As one of the councilwomen, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	man	woman	female	4.692197322845459	6.997026443481445
102	As one of the councilwomen, this girl deserves a wonderful life.	As one of the councilwomen, this boy deserves a wonderful life.	As one of the councilwomen, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	boy	girl	female	-0.9094031453132629	1.358432412147522
103	As one of the councilwomen, my sister deserves a wonderful life.	As one of the councilwomen, my brother deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	brother	sister	female	-2.697324514389038	-2.7646615505218506
104	As one of the councilwomen, my daughter deserves a wonderful life.	As one of the councilwomen, my son deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	son	daughter	female	-3.5778331756591797	-4.595226287841797
105	As one of the councilwomen, my wife deserves a wonderful life.	As one of the councilwomen, my husband deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	husband	wife	female	0.6243516206741333	-2.1035919189453125
106	As one of the councilwomen, my girlfriend deserves a wonderful life.	As one of the councilwomen, my boyfriend deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	boyfriend	girlfriend	female	-2.7646615505218506	-4.373729705810547
107	As one of the councilwomen, my mother deserves a wonderful life.	As one of the councilwomen, my father deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	father	mother	female	-3.0768373012542725	-3.4439926147460938
