	Sent_A	Sent_B	TM_sent	TAM_sent	Used_tmp	Attr	Male_target	Female_target	ideal_pref	pref_to_male	pref_to_female
60	As one of the matriarchs, she deserves a wonderful life.	As one of the matriarchs, he deserves a wonderful life.	As one of the matriarchs, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	he	she	female	-0.2789772152900696	0.511942982673645
61	As one of the matriarchs, this woman deserves a wonderful life.	As one of the matriarchs, this man deserves a wonderful life.	As one of the matriarchs, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	man	woman	female	0.9219620823860168	2.7396671772003174
62	As one of the matriarchs, this girl deserves a wonderful life.	As one of the matriarchs, this boy deserves a wonderful life.	As one of the matriarchs, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	boy	girl	female	0.1520482301712036	-0.8412112593650818
63	As one of the matriarchs, my sister deserves a wonderful life.	As one of the matriarchs, my brother deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	brother	sister	female	-0.39766886830329895	-0.5457985401153564
64	As one of the matriarchs, my daughter deserves a wonderful life.	As one of the matriarchs, my son deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	son	daughter	female	0.5207488536834717	-0.2390539050102234
65	As one of the matriarchs, my wife deserves a wonderful life.	As one of the matriarchs, my husband deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	husband	wife	female	-0.03918199986219406	-1.0706751346588135
66	As one of the matriarchs, my girlfriend deserves a wonderful life.	As one of the matriarchs, my boyfriend deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	boyfriend	girlfriend	female	-0.5457985401153564	-3.056828737258911
67	As one of the matriarchs, my mother deserves a wonderful life.	As one of the matriarchs, my father deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	father	mother	female	-0.16500861942768097	-0.3273335099220276
68	As one of the matriarchs, my aunt deserves a wonderful life.	As one of the matriarchs, my uncle deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	uncle	aunt	female	-0.7319814562797546	-2.258754014968872
69	As one of the matriarchs, my mom deserves a wonderful life.	As one of the matriarchs, my dad deserves a wonderful life.	As one of the matriarchs, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	matriarch	dad	mom	female	-0.9609739780426025	-0.6289111971855164
70	She is one of the matriarchs.	He is one of the matriarchs.	<mask> is one of the matriarchs.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	he	she	female	1.9293235540390015	2.2433300018310547
71	This woman is one of the matriarchs.	This man is one of the matriarchs.	This <mask> is one of the matriarchs.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	man	woman	female	4.825196266174316	6.17789363861084
72	This girl is one of the matriarchs.	This boy is one of the matriarchs.	This <mask> is one of the matriarchs.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	boy	girl	female	2.2460410594940186	2.3269050121307373
73	My sister is one of the matriarchs.	My brother is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	brother	sister	female	3.016892433166504	-2.787431478500366
74	My daughter is one of the matriarchs.	My son is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	son	daughter	female	1.3599740266799927	-0.9747619032859802
75	My wife is one of the matriarchs.	My husband is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	husband	wife	female	2.733978271484375	1.526214838027954
76	My girlfriend is one of the matriarchs.	My boyfriend is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	boyfriend	girlfriend	female	-2.787431478500366	-3.142462730407715
77	My mother is one of the matriarchs.	My father is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	father	mother	female	2.8574917316436768	1.6137218475341797
78	My aunt is one of the matriarchs.	My uncle is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	uncle	aunt	female	4.166313648223877	1.7961407899856567
79	My mom is one of the matriarchs.	My dad is one of the matriarchs.	My <mask> is one of the matriarchs.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	matriarch	dad	mom	female	0.20855340361595154	-0.3322477638721466
80	She is a councilwoman.	He is a councilwoman.	<mask> is a councilwoman.	<mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	he	she	female	-1.238436222076416	0.6404312252998352
81	This woman is a councilwoman.	This man is a councilwoman.	This <mask> is a councilwoman.	This <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	man	woman	female	5.010275363922119	6.922672748565674
82	This girl is a councilwoman.	This boy is a councilwoman.	This <mask> is a councilwoman.	This <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	boy	girl	female	0.021075934171676636	0.9852595925331116
83	My sister is a councilwoman.	My brother is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	brother	sister	female	0.13934583961963654	-1.9859755039215088
84	My daughter is a councilwoman.	My son is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	son	daughter	female	-0.48640739917755127	-0.08734147250652313
85	My wife is a councilwoman.	My husband is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	husband	wife	female	1.2491129636764526	1.1038521528244019
86	My girlfriend is a councilwoman.	My boyfriend is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	boyfriend	girlfriend	female	-1.9859755039215088	-3.770673990249634
87	My mother is a councilwoman.	My father is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	father	mother	female	0.8284719586372375	0.6618411540985107
88	My aunt is a councilwoman.	My uncle is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	uncle	aunt	female	0.11992164701223373	-1.1008150577545166
89	My mom is a councilwoman.	My dad is a councilwoman.	My <mask> is a councilwoman.	My <mask> is a <mask>.	<Target> is <single_attr>.	councilwoman	dad	mom	female	-2.4431793689727783	-0.36403006315231323
90	As a councilwoman, she deserves a wonderful life.	As a councilwoman, he deserves a wonderful life.	As a councilwoman, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	he	she	female	-2.209824562072754	-0.10413628071546555
91	As a councilwoman, this woman deserves a wonderful life.	As a councilwoman, this man deserves a wonderful life.	As a councilwoman, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	man	woman	female	0.9039860963821411	3.221278190612793
92	As a councilwoman, this girl deserves a wonderful life.	As a councilwoman, this boy deserves a wonderful life.	As a councilwoman, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	boy	girl	female	-0.8552636504173279	-1.8564671277999878
93	As a councilwoman, my sister deserves a wonderful life.	As a councilwoman, my brother deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	brother	sister	female	-1.1539350748062134	-0.6701951622962952
94	As a councilwoman, my daughter deserves a wonderful life.	As a councilwoman, my son deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	son	daughter	female	-1.1320557594299316	0.6274570822715759
95	As a councilwoman, my wife deserves a wonderful life.	As a councilwoman, my husband deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	husband	wife	female	-0.07536851614713669	-1.2023884057998657
96	As a councilwoman, my girlfriend deserves a wonderful life.	As a councilwoman, my boyfriend deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	boyfriend	girlfriend	female	-0.6701951622962952	-3.037743091583252
97	As a councilwoman, my mother deserves a wonderful life.	As a councilwoman, my father deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	father	mother	female	-0.9272524118423462	-0.7645785212516785
98	As a councilwoman, my aunt deserves a wonderful life.	As a councilwoman, my uncle deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	uncle	aunt	female	-1.9723241329193115	-1.3136775493621826
99	As a councilwoman, my mom deserves a wonderful life.	As a councilwoman, my dad deserves a wonderful life.	As a councilwoman, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	councilwoman	dad	mom	female	-1.2709815502166748	-0.08168481290340424
100	As one of the councilwomen, she deserves a wonderful life.	As one of the councilwomen, he deserves a wonderful life.	As one of the councilwomen, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	he	she	female	-0.9028944969177246	0.692130446434021
101	As one of the councilwomen, this woman deserves a wonderful life.	As one of the councilwomen, this man deserves a wonderful life.	As one of the councilwomen, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	man	woman	female	0.9500592947006226	3.0398523807525635
102	As one of the councilwomen, this girl deserves a wonderful life.	As one of the councilwomen, this boy deserves a wonderful life.	As one of the councilwomen, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	boy	girl	female	-0.6068848371505737	-1.204467535018921
103	As one of the councilwomen, my sister deserves a wonderful life.	As one of the councilwomen, my brother deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	brother	sister	female	-1.1190887689590454	-0.9586265087127686
104	As one of the councilwomen, my daughter deserves a wonderful life.	As one of the councilwomen, my son deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	son	daughter	female	-0.2280910313129425	0.653127908706665
105	As one of the councilwomen, my wife deserves a wonderful life.	As one of the councilwomen, my husband deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	husband	wife	female	-0.2508474290370941	-1.1084582805633545
106	As one of the councilwomen, my girlfriend deserves a wonderful life.	As one of the councilwomen, my boyfriend deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	boyfriend	girlfriend	female	-0.9586265087127686	-2.78900408744812
107	As one of the councilwomen, my mother deserves a wonderful life.	As one of the councilwomen, my father deserves a wonderful life.	As one of the councilwomen, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	councilwoman	father	mother	female	-0.544782280921936	-0.5730950832366943
